Date,Open,ticker
2018-03-05 00:00:00-05:00,31.790000915527344,HXT.TO
2018-03-06 00:00:00-05:00,32.209999084472656,HXT.TO
2018-03-07 00:00:00-05:00,32.09000015258789,HXT.TO
2018-03-08 00:00:00-05:00,32.099998474121094,HXT.TO
2018-03-09 00:00:00-05:00,32.349998474121094,HXT.TO
2018-03-12 00:00:00-04:00,32.31999969482422,HXT.TO
2018-03-13 00:00:00-04:00,32.38999938964844,HXT.TO
2018-03-14 00:00:00-04:00,32.58000183105469,HXT.TO
2018-03-15 00:00:00-04:00,32.59000015258789,HXT.TO
2018-03-16 00:00:00-04:00,32.59000015258789,HXT.TO
2018-03-19 00:00:00-04:00,32.599998474121094,HXT.TO
2018-03-20 00:00:00-04:00,32.41999816894531,HXT.TO
2018-03-21 00:00:00-04:00,32.36000061035156,HXT.TO
2018-03-22 00:00:00-04:00,32.31999969482422,HXT.TO
2018-03-23 00:00:00-04:00,31.940000534057617,HXT.TO
2018-03-26 00:00:00-04:00,31.790000915527344,HXT.TO
2018-03-27 00:00:00-04:00,31.719999313354492,HXT.TO
2018-03-28 00:00:00-04:00,31.56999969482422,HXT.TO
2018-03-29 00:00:00-04:00,31.649999618530273,HXT.TO
2018-04-02 00:00:00-04:00,31.959999084472656,HXT.TO
2018-04-03 00:00:00-04:00,31.579999923706055,HXT.TO
2018-04-04 00:00:00-04:00,31.190000534057617,HXT.TO
2018-04-05 00:00:00-04:00,31.610000610351562,HXT.TO
2018-04-06 00:00:00-04:00,31.770000457763672,HXT.TO
2018-04-09 00:00:00-04:00,31.709999084472656,HXT.TO
2018-04-10 00:00:00-04:00,31.84000015258789,HXT.TO
2018-04-11 00:00:00-04:00,31.549999237060547,HXT.TO
2018-04-12 00:00:00-04:00,31.719999313354492,HXT.TO
2018-04-13 00:00:00-04:00,31.780000686645508,HXT.TO
2018-04-16 00:00:00-04:00,31.75,HXT.TO
2018-04-17 00:00:00-04:00,31.770000457763672,HXT.TO
2018-04-18 00:00:00-04:00,31.979999542236328,HXT.TO
2018-04-19 00:00:00-04:00,32.150001525878906,HXT.TO
2018-04-20 00:00:00-04:00,32.029998779296875,HXT.TO
2018-04-23 00:00:00-04:00,32.09000015258789,HXT.TO
2018-04-24 00:00:00-04:00,32.279998779296875,HXT.TO
2018-04-25 00:00:00-04:00,32.099998474121094,HXT.TO
2018-04-26 00:00:00-04:00,32.279998779296875,HXT.TO
2018-04-27 00:00:00-04:00,32.5099983215332,HXT.TO
2018-04-30 00:00:00-04:00,32.650001525878906,HXT.TO
2018-05-01 00:00:00-04:00,32.41999816894531,HXT.TO
2018-05-02 00:00:00-04:00,32.43000030517578,HXT.TO
2018-05-03 00:00:00-04:00,32.529998779296875,HXT.TO
2018-05-04 00:00:00-04:00,32.5,HXT.TO
2018-05-07 00:00:00-04:00,32.810001373291016,HXT.TO
2018-05-08 00:00:00-04:00,32.95000076293945,HXT.TO
2018-05-09 00:00:00-04:00,33.150001525878906,HXT.TO
2018-05-10 00:00:00-04:00,33.25,HXT.TO
2018-05-11 00:00:00-04:00,33.369998931884766,HXT.TO
2018-05-14 00:00:00-04:00,33.5,HXT.TO
2018-05-15 00:00:00-04:00,33.65999984741211,HXT.TO
2018-05-16 00:00:00-04:00,33.68000030517578,HXT.TO
2018-05-17 00:00:00-04:00,33.7599983215332,HXT.TO
2018-05-18 00:00:00-04:00,33.75,HXT.TO
2018-05-22 00:00:00-04:00,33.79999923706055,HXT.TO
2018-05-23 00:00:00-04:00,33.689998626708984,HXT.TO
2018-05-24 00:00:00-04:00,33.7599983215332,HXT.TO
2018-05-25 00:00:00-04:00,33.4900016784668,HXT.TO
2018-05-28 00:00:00-04:00,33.599998474121094,HXT.TO
2018-05-29 00:00:00-04:00,33.369998931884766,HXT.TO
2018-05-30 00:00:00-04:00,33.34000015258789,HXT.TO
2018-05-31 00:00:00-04:00,33.470001220703125,HXT.TO
2018-06-01 00:00:00-04:00,33.59000015258789,HXT.TO
2018-06-04 00:00:00-04:00,33.52000045776367,HXT.TO
2018-06-05 00:00:00-04:00,33.58000183105469,HXT.TO
2018-06-06 00:00:00-04:00,33.650001525878906,HXT.TO
2018-06-07 00:00:00-04:00,33.7400016784668,HXT.TO
2018-06-08 00:00:00-04:00,33.7599983215332,HXT.TO
2018-06-11 00:00:00-04:00,33.81999969482422,HXT.TO
2018-06-12 00:00:00-04:00,34.0099983215332,HXT.TO
2018-06-13 00:00:00-04:00,33.9900016784668,HXT.TO
2018-06-14 00:00:00-04:00,34.119998931884766,HXT.TO
2018-06-15 00:00:00-04:00,34.04999923706055,HXT.TO
2018-06-18 00:00:00-04:00,34.04999923706055,HXT.TO
2018-06-19 00:00:00-04:00,34.040000915527344,HXT.TO
2018-06-20 00:00:00-04:00,34.220001220703125,HXT.TO
2018-06-21 00:00:00-04:00,34.310001373291016,HXT.TO
2018-06-22 00:00:00-04:00,34.349998474121094,HXT.TO
2018-06-25 00:00:00-04:00,34.31999969482422,HXT.TO
2018-06-26 00:00:00-04:00,33.93000030517578,HXT.TO
2018-06-27 00:00:00-04:00,34.16999816894531,HXT.TO
2018-06-28 00:00:00-04:00,33.900001525878906,HXT.TO
2018-06-29 00:00:00-04:00,34.0,HXT.TO
2018-07-03 00:00:00-04:00,34.2599983215332,HXT.TO
2018-07-04 00:00:00-04:00,33.849998474121094,HXT.TO
2018-07-05 00:00:00-04:00,34.2400016784668,HXT.TO
2018-07-06 00:00:00-04:00,34.04999923706055,HXT.TO
2018-07-09 00:00:00-04:00,34.45000076293945,HXT.TO
2018-07-10 00:00:00-04:00,34.61000061035156,HXT.TO
2018-07-11 00:00:00-04:00,34.61000061035156,HXT.TO
2018-07-12 00:00:00-04:00,34.630001068115234,HXT.TO
2018-07-13 00:00:00-04:00,34.88999938964844,HXT.TO
2018-07-16 00:00:00-04:00,34.7599983215332,HXT.TO
2018-07-17 00:00:00-04:00,34.599998474121094,HXT.TO
2018-07-18 00:00:00-04:00,34.779998779296875,HXT.TO
2018-07-19 00:00:00-04:00,34.650001525878906,HXT.TO
2018-07-20 00:00:00-04:00,34.72999954223633,HXT.TO
2018-07-23 00:00:00-04:00,34.63999938964844,HXT.TO
2018-07-24 00:00:00-04:00,34.65999984741211,HXT.TO
2018-07-25 00:00:00-04:00,34.529998779296875,HXT.TO
2018-07-26 00:00:00-04:00,34.560001373291016,HXT.TO
2018-07-27 00:00:00-04:00,34.65999984741211,HXT.TO
2018-07-30 00:00:00-04:00,34.61000061035156,HXT.TO
2018-07-31 00:00:00-04:00,34.560001373291016,HXT.TO
2018-08-01 00:00:00-04:00,34.689998626708984,HXT.TO
2018-08-02 00:00:00-04:00,34.47999954223633,HXT.TO
2018-08-03 00:00:00-04:00,34.619998931884766,HXT.TO
2018-08-07 00:00:00-04:00,34.86000061035156,HXT.TO
2018-08-08 00:00:00-04:00,34.400001525878906,HXT.TO
2018-08-09 00:00:00-04:00,34.4900016784668,HXT.TO
2018-08-10 00:00:00-04:00,34.59000015258789,HXT.TO
2018-08-13 00:00:00-04:00,34.439998626708984,HXT.TO
2018-08-14 00:00:00-04:00,34.43000030517578,HXT.TO
2018-08-15 00:00:00-04:00,34.439998626708984,HXT.TO
2018-08-16 00:00:00-04:00,34.34000015258789,HXT.TO
2018-08-17 00:00:00-04:00,34.34000015258789,HXT.TO
2018-08-20 00:00:00-04:00,34.58000183105469,HXT.TO
2018-08-21 00:00:00-04:00,34.650001525878906,HXT.TO
2018-08-22 00:00:00-04:00,34.439998626708984,HXT.TO
2018-08-23 00:00:00-04:00,34.540000915527344,HXT.TO
2018-08-24 00:00:00-04:00,34.61000061035156,HXT.TO
2018-08-27 00:00:00-04:00,34.56999969482422,HXT.TO
2018-08-28 00:00:00-04:00,34.72999954223633,HXT.TO
2018-08-29 00:00:00-04:00,34.5,HXT.TO
2018-08-30 00:00:00-04:00,34.58000183105469,HXT.TO
2018-08-31 00:00:00-04:00,34.58000183105469,HXT.TO
2018-09-04 00:00:00-04:00,34.310001373291016,HXT.TO
2018-09-05 00:00:00-04:00,34.04999923706055,HXT.TO
2018-09-06 00:00:00-04:00,34.18000030517578,HXT.TO
2018-09-07 00:00:00-04:00,33.959999084472656,HXT.TO
2018-09-10 00:00:00-04:00,34.04999923706055,HXT.TO
2018-09-11 00:00:00-04:00,33.849998474121094,HXT.TO
2018-09-12 00:00:00-04:00,34.0,HXT.TO
2018-09-13 00:00:00-04:00,33.810001373291016,HXT.TO
2018-09-14 00:00:00-04:00,33.7599983215332,HXT.TO
2018-09-17 00:00:00-04:00,33.81999969482422,HXT.TO
2018-09-18 00:00:00-04:00,34.0099983215332,HXT.TO
2018-09-19 00:00:00-04:00,34.20000076293945,HXT.TO
2018-09-20 00:00:00-04:00,34.2400016784668,HXT.TO
2018-09-21 00:00:00-04:00,34.25,HXT.TO
2018-09-24 00:00:00-04:00,34.33000183105469,HXT.TO
2018-09-25 00:00:00-04:00,34.310001373291016,HXT.TO
2018-09-26 00:00:00-04:00,34.040000915527344,HXT.TO
2018-09-27 00:00:00-04:00,34.22999954223633,HXT.TO
2018-09-28 00:00:00-04:00,34.29999923706055,HXT.TO
2018-10-01 00:00:00-04:00,34.130001068115234,HXT.TO
2018-10-02 00:00:00-04:00,34.040000915527344,HXT.TO
2018-10-03 00:00:00-04:00,33.9900016784668,HXT.TO
2018-10-04 00:00:00-04:00,33.959999084472656,HXT.TO
2018-10-05 00:00:00-04:00,33.88999938964844,HXT.TO
2018-10-09 00:00:00-04:00,33.72999954223633,HXT.TO
2018-10-10 00:00:00-04:00,33.54999923706055,HXT.TO
2018-10-11 00:00:00-04:00,32.63999938964844,HXT.TO
2018-10-12 00:00:00-04:00,32.72999954223633,HXT.TO
2018-10-15 00:00:00-04:00,32.63999938964844,HXT.TO
2018-10-16 00:00:00-04:00,32.529998779296875,HXT.TO
2018-10-17 00:00:00-04:00,32.83000183105469,HXT.TO
2018-10-18 00:00:00-04:00,32.68000030517578,HXT.TO
2018-10-19 00:00:00-04:00,32.66999816894531,HXT.TO
2018-10-22 00:00:00-04:00,32.79999923706055,HXT.TO
2018-10-23 00:00:00-04:00,32.310001373291016,HXT.TO
2018-10-24 00:00:00-04:00,32.38999938964844,HXT.TO
2018-10-25 00:00:00-04:00,31.829999923706055,HXT.TO
2018-10-26 00:00:00-04:00,31.459999084472656,HXT.TO
2018-10-29 00:00:00-04:00,31.790000915527344,HXT.TO
2018-10-30 00:00:00-04:00,31.299999237060547,HXT.TO
2018-10-31 00:00:00-04:00,32.029998779296875,HXT.TO
2018-11-01 00:00:00-04:00,32.06999969482422,HXT.TO
2018-11-02 00:00:00-04:00,32.43000030517578,HXT.TO
2018-11-05 00:00:00-05:00,32.20000076293945,HXT.TO
2018-11-06 00:00:00-05:00,32.349998474121094,HXT.TO
2018-11-07 00:00:00-05:00,32.709999084472656,HXT.TO
2018-11-08 00:00:00-05:00,32.709999084472656,HXT.TO
2018-11-09 00:00:00-05:00,32.52000045776367,HXT.TO
2018-11-12 00:00:00-05:00,32.56999969482422,HXT.TO
2018-11-13 00:00:00-05:00,32.470001220703125,HXT.TO
2018-11-14 00:00:00-05:00,32.529998779296875,HXT.TO
2018-11-15 00:00:00-05:00,32.40999984741211,HXT.TO
2018-11-16 00:00:00-05:00,32.369998931884766,HXT.TO
2018-11-19 00:00:00-05:00,32.41999816894531,HXT.TO
2018-11-20 00:00:00-05:00,32.099998474121094,HXT.TO
2018-11-21 00:00:00-05:00,32.08000183105469,HXT.TO
2018-11-22 00:00:00-05:00,32.4900016784668,HXT.TO
2018-11-23 00:00:00-05:00,32.189998626708984,HXT.TO
2018-11-26 00:00:00-05:00,32.34000015258789,HXT.TO
2018-11-27 00:00:00-05:00,32.2599983215332,HXT.TO
2018-11-28 00:00:00-05:00,32.33000183105469,HXT.TO
2018-11-29 00:00:00-05:00,32.650001525878906,HXT.TO
2018-11-30 00:00:00-05:00,32.56999969482422,HXT.TO
2018-12-03 00:00:00-05:00,33.15999984741211,HXT.TO
2018-12-04 00:00:00-05:00,32.790000915527344,HXT.TO
2018-12-05 00:00:00-05:00,32.59000015258789,HXT.TO
2018-12-06 00:00:00-05:00,32.41999816894531,HXT.TO
2018-12-07 00:00:00-05:00,32.2599983215332,HXT.TO
2018-12-10 00:00:00-05:00,31.8700008392334,HXT.TO
2018-12-11 00:00:00-05:00,32.04999923706055,HXT.TO
2018-12-12 00:00:00-05:00,31.969999313354492,HXT.TO
2018-12-13 00:00:00-05:00,31.969999313354492,HXT.TO
2018-12-14 00:00:00-05:00,31.700000762939453,HXT.TO
2018-12-17 00:00:00-05:00,31.520000457763672,HXT.TO
2018-12-18 00:00:00-05:00,31.729999542236328,HXT.TO
2018-12-19 00:00:00-05:00,31.15999984741211,HXT.TO
2018-12-20 00:00:00-05:00,30.790000915527344,HXT.TO
2018-12-21 00:00:00-05:00,30.549999237060547,HXT.TO
2018-12-24 00:00:00-05:00,30.030000686645508,HXT.TO
2018-12-27 00:00:00-05:00,30.350000381469727,HXT.TO
2018-12-28 00:00:00-05:00,30.780000686645508,HXT.TO
2018-12-31 00:00:00-05:00,30.860000610351562,HXT.TO
2019-01-02 00:00:00-05:00,30.670000076293945,HXT.TO
2019-01-03 00:00:00-05:00,30.799999237060547,HXT.TO
2019-01-04 00:00:00-05:00,30.899999618530273,HXT.TO
2019-01-07 00:00:00-05:00,31.260000228881836,HXT.TO
2019-01-08 00:00:00-05:00,31.440000534057617,HXT.TO
2019-01-09 00:00:00-05:00,31.549999237060547,HXT.TO
2019-01-10 00:00:00-05:00,31.829999923706055,HXT.TO
2019-01-11 00:00:00-05:00,32.099998474121094,HXT.TO
2019-01-14 00:00:00-05:00,32.08000183105469,HXT.TO
2019-01-15 00:00:00-05:00,32.310001373291016,HXT.TO
2019-01-16 00:00:00-05:00,32.459999084472656,HXT.TO
2019-01-17 00:00:00-05:00,32.5,HXT.TO
2019-01-18 00:00:00-05:00,32.97999954223633,HXT.TO
2019-01-21 00:00:00-05:00,33.13999938964844,HXT.TO
2019-01-22 00:00:00-05:00,33.0099983215332,HXT.TO
2019-01-23 00:00:00-05:00,33.02000045776367,HXT.TO
2019-01-24 00:00:00-05:00,32.90999984741211,HXT.TO
2019-01-25 00:00:00-05:00,33.22999954223633,HXT.TO
2019-01-28 00:00:00-05:00,33.0099983215332,HXT.TO
2019-01-29 00:00:00-05:00,33.25,HXT.TO
2019-01-30 00:00:00-05:00,33.5,HXT.TO
2019-01-31 00:00:00-05:00,33.439998626708984,HXT.TO
2019-02-01 00:00:00-05:00,33.5,HXT.TO
2019-02-04 00:00:00-05:00,33.4900016784668,HXT.TO
2019-02-05 00:00:00-05:00,33.70000076293945,HXT.TO
2019-02-06 00:00:00-05:00,33.83000183105469,HXT.TO
2019-02-07 00:00:00-05:00,33.75,HXT.TO
2019-02-08 00:00:00-05:00,33.63999938964844,HXT.TO
2019-02-11 00:00:00-05:00,33.65999984741211,HXT.TO
2019-02-12 00:00:00-05:00,33.619998931884766,HXT.TO
2019-02-13 00:00:00-05:00,33.70000076293945,HXT.TO
2019-02-14 00:00:00-05:00,33.56999969482422,HXT.TO
2019-02-15 00:00:00-05:00,33.95000076293945,HXT.TO
2019-02-19 00:00:00-05:00,34.13999938964844,HXT.TO
2019-02-20 00:00:00-05:00,34.29999923706055,HXT.TO
2019-02-21 00:00:00-05:00,34.529998779296875,HXT.TO
2019-02-22 00:00:00-05:00,34.58000183105469,HXT.TO
2019-02-25 00:00:00-05:00,34.59000015258789,HXT.TO
2019-02-26 00:00:00-05:00,34.58000183105469,HXT.TO
2019-02-27 00:00:00-05:00,34.58000183105469,HXT.TO
2019-02-28 00:00:00-05:00,34.61000061035156,HXT.TO
2019-03-01 00:00:00-05:00,34.650001525878906,HXT.TO
2019-03-04 00:00:00-05:00,34.70000076293945,HXT.TO
2019-03-05 00:00:00-05:00,34.61000061035156,HXT.TO
2019-03-06 00:00:00-05:00,34.709999084472656,HXT.TO
2019-03-07 00:00:00-05:00,34.77000045776367,HXT.TO
2019-03-08 00:00:00-05:00,34.5,HXT.TO
2019-03-11 00:00:00-04:00,34.650001525878906,HXT.TO
2019-03-12 00:00:00-04:00,34.7599983215332,HXT.TO
2019-03-13 00:00:00-04:00,34.849998474121094,HXT.TO
2019-03-14 00:00:00-04:00,34.88999938964844,HXT.TO
2019-03-15 00:00:00-04:00,34.88999938964844,HXT.TO
2019-03-18 00:00:00-04:00,34.93000030517578,HXT.TO
2019-03-19 00:00:00-04:00,35.18000030517578,HXT.TO
2019-03-20 00:00:00-04:00,34.900001525878906,HXT.TO
2019-03-21 00:00:00-04:00,34.84000015258789,HXT.TO
2019-03-22 00:00:00-04:00,34.88999938964844,HXT.TO
2019-03-25 00:00:00-04:00,34.689998626708984,HXT.TO
2019-03-26 00:00:00-04:00,34.77000045776367,HXT.TO
2019-03-27 00:00:00-04:00,34.810001373291016,HXT.TO
2019-03-28 00:00:00-04:00,34.83000183105469,HXT.TO
2019-03-29 00:00:00-04:00,35.04999923706055,HXT.TO
2019-04-01 00:00:00-04:00,35.0,HXT.TO
2019-04-02 00:00:00-04:00,35.16999816894531,HXT.TO
2019-04-03 00:00:00-04:00,35.290000915527344,HXT.TO
2019-04-04 00:00:00-04:00,35.209999084472656,HXT.TO
2019-04-05 00:00:00-04:00,35.439998626708984,HXT.TO
2019-04-08 00:00:00-04:00,35.470001220703125,HXT.TO
2019-04-09 00:00:00-04:00,35.43000030517578,HXT.TO
2019-04-10 00:00:00-04:00,35.4900016784668,HXT.TO
2019-04-11 00:00:00-04:00,35.540000915527344,HXT.TO
2019-04-12 00:00:00-04:00,35.630001068115234,HXT.TO
2019-04-15 00:00:00-04:00,35.650001525878906,HXT.TO
2019-04-16 00:00:00-04:00,35.9900016784668,HXT.TO
2019-04-17 00:00:00-04:00,36.0,HXT.TO
2019-04-18 00:00:00-04:00,36.119998931884766,HXT.TO
2019-04-22 00:00:00-04:00,36.099998474121094,HXT.TO
2019-04-23 00:00:00-04:00,36.150001525878906,HXT.TO
2019-04-24 00:00:00-04:00,36.29999923706055,HXT.TO
2019-04-25 00:00:00-04:00,36.150001525878906,HXT.TO
2019-04-26 00:00:00-04:00,36.099998474121094,HXT.TO
2019-04-29 00:00:00-04:00,36.189998626708984,HXT.TO
2019-04-30 00:00:00-04:00,36.18000030517578,HXT.TO
2019-05-01 00:00:00-04:00,36.20000076293945,HXT.TO
2019-05-02 00:00:00-04:00,35.9900016784668,HXT.TO
2019-05-03 00:00:00-04:00,35.91999816894531,HXT.TO
2019-05-06 00:00:00-04:00,35.68000030517578,HXT.TO
2019-05-07 00:00:00-04:00,35.84000015258789,HXT.TO
2019-05-08 00:00:00-04:00,35.75,HXT.TO
2019-05-09 00:00:00-04:00,35.630001068115234,HXT.TO
2019-05-10 00:00:00-04:00,35.54999923706055,HXT.TO
2019-05-13 00:00:00-04:00,35.18000030517578,HXT.TO
2019-05-14 00:00:00-04:00,35.369998931884766,HXT.TO
2019-05-15 00:00:00-04:00,35.400001525878906,HXT.TO
2019-05-16 00:00:00-04:00,35.689998626708984,HXT.TO
2019-05-17 00:00:00-04:00,35.7599983215332,HXT.TO
2019-05-21 00:00:00-04:00,35.7400016784668,HXT.TO
2019-05-22 00:00:00-04:00,35.70000076293945,HXT.TO
2019-05-23 00:00:00-04:00,35.459999084472656,HXT.TO
2019-05-24 00:00:00-04:00,35.38999938964844,HXT.TO
2019-05-27 00:00:00-04:00,35.47999954223633,HXT.TO
2019-05-28 00:00:00-04:00,35.720001220703125,HXT.TO
2019-05-29 00:00:00-04:00,35.47999954223633,HXT.TO
2019-05-30 00:00:00-04:00,35.290000915527344,HXT.TO
2019-05-31 00:00:00-04:00,34.9900016784668,HXT.TO
2019-06-03 00:00:00-04:00,35.08000183105469,HXT.TO
2019-06-04 00:00:00-04:00,35.15999984741211,HXT.TO
2019-06-05 00:00:00-04:00,35.439998626708984,HXT.TO
2019-06-06 00:00:00-04:00,35.459999084472656,HXT.TO
2019-06-07 00:00:00-04:00,35.529998779296875,HXT.TO
2019-06-10 00:00:00-04:00,35.61000061035156,HXT.TO
2019-06-11 00:00:00-04:00,35.68000030517578,HXT.TO
2019-06-12 00:00:00-04:00,35.470001220703125,HXT.TO
2019-06-13 00:00:00-04:00,35.619998931884766,HXT.TO
2019-06-14 00:00:00-04:00,35.459999084472656,HXT.TO
2019-06-17 00:00:00-04:00,35.63999938964844,HXT.TO
2019-06-18 00:00:00-04:00,35.93000030517578,HXT.TO
2019-06-19 00:00:00-04:00,36.060001373291016,HXT.TO
2019-06-20 00:00:00-04:00,36.27000045776367,HXT.TO
2019-06-21 00:00:00-04:00,36.119998931884766,HXT.TO
2019-06-24 00:00:00-04:00,36.09000015258789,HXT.TO
2019-06-25 00:00:00-04:00,36.06999969482422,HXT.TO
2019-06-26 00:00:00-04:00,35.77000045776367,HXT.TO
2019-06-27 00:00:00-04:00,35.599998474121094,HXT.TO
2019-06-28 00:00:00-04:00,35.709999084472656,HXT.TO
2019-07-02 00:00:00-04:00,35.97999954223633,HXT.TO
2019-07-03 00:00:00-04:00,36.09000015258789,HXT.TO
2019-07-04 00:00:00-04:00,36.369998931884766,HXT.TO
2019-07-05 00:00:00-04:00,36.189998626708984,HXT.TO
2019-07-08 00:00:00-04:00,36.08000183105469,HXT.TO
2019-07-09 00:00:00-04:00,35.9900016784668,HXT.TO
2019-07-10 00:00:00-04:00,36.34000015258789,HXT.TO
2019-07-11 00:00:00-04:00,36.290000915527344,HXT.TO
2019-07-12 00:00:00-04:00,36.2400016784668,HXT.TO
2019-07-15 00:00:00-04:00,36.130001068115234,HXT.TO
2019-07-16 00:00:00-04:00,36.119998931884766,HXT.TO
2019-07-17 00:00:00-04:00,36.060001373291016,HXT.TO
2019-07-18 00:00:00-04:00,36.02000045776367,HXT.TO
2019-07-19 00:00:00-04:00,36.13999938964844,HXT.TO
2019-07-22 00:00:00-04:00,36.029998779296875,HXT.TO
2019-07-23 00:00:00-04:00,36.16999816894531,HXT.TO
2019-07-24 00:00:00-04:00,36.209999084472656,HXT.TO
2019-07-25 00:00:00-04:00,36.29999923706055,HXT.TO
2019-07-26 00:00:00-04:00,36.150001525878906,HXT.TO
2019-07-29 00:00:00-04:00,36.2400016784668,HXT.TO
2019-07-30 00:00:00-04:00,35.970001220703125,HXT.TO
2019-07-31 00:00:00-04:00,36.0099983215332,HXT.TO
2019-08-01 00:00:00-04:00,35.91999816894531,HXT.TO
2019-08-02 00:00:00-04:00,35.7400016784668,HXT.TO
2019-08-06 00:00:00-04:00,34.95000076293945,HXT.TO
2019-08-07 00:00:00-04:00,35.099998474121094,HXT.TO
2019-08-08 00:00:00-04:00,35.560001373291016,HXT.TO
2019-08-09 00:00:00-04:00,35.779998779296875,HXT.TO
2019-08-12 00:00:00-04:00,35.54999923706055,HXT.TO
2019-08-13 00:00:00-04:00,35.4900016784668,HXT.TO
2019-08-14 00:00:00-04:00,35.56999969482422,HXT.TO
2019-08-15 00:00:00-04:00,35.0099983215332,HXT.TO
2019-08-16 00:00:00-04:00,35.2599983215332,HXT.TO
2019-08-19 00:00:00-04:00,35.58000183105469,HXT.TO
2019-08-20 00:00:00-04:00,35.70000076293945,HXT.TO
2019-08-21 00:00:00-04:00,35.650001525878906,HXT.TO
2019-08-22 00:00:00-04:00,35.70000076293945,HXT.TO
2019-08-23 00:00:00-04:00,35.45000076293945,HXT.TO
2019-08-26 00:00:00-04:00,35.2599983215332,HXT.TO
2019-08-27 00:00:00-04:00,35.369998931884766,HXT.TO
2019-08-28 00:00:00-04:00,35.34000015258789,HXT.TO
2019-08-29 00:00:00-04:00,35.86000061035156,HXT.TO
2019-08-30 00:00:00-04:00,36.0099983215332,HXT.TO
2019-09-03 00:00:00-04:00,35.86000061035156,HXT.TO
2019-09-04 00:00:00-04:00,36.13999938964844,HXT.TO
2019-09-05 00:00:00-04:00,36.20000076293945,HXT.TO
2019-09-06 00:00:00-04:00,36.349998474121094,HXT.TO
2019-09-09 00:00:00-04:00,36.400001525878906,HXT.TO
2019-09-10 00:00:00-04:00,36.20000076293945,HXT.TO
2019-09-11 00:00:00-04:00,36.34000015258789,HXT.TO
2019-09-12 00:00:00-04:00,36.59000015258789,HXT.TO
2019-09-13 00:00:00-04:00,36.630001068115234,HXT.TO
2019-09-16 00:00:00-04:00,36.72999954223633,HXT.TO
2019-09-17 00:00:00-04:00,36.83000183105469,HXT.TO
2019-09-18 00:00:00-04:00,36.97999954223633,HXT.TO
2019-09-19 00:00:00-04:00,37.04999923706055,HXT.TO
2019-09-20 00:00:00-04:00,37.220001220703125,HXT.TO
2019-09-23 00:00:00-04:00,37.11000061035156,HXT.TO
2019-09-24 00:00:00-04:00,37.08000183105469,HXT.TO
2019-09-25 00:00:00-04:00,36.939998626708984,HXT.TO
2019-09-26 00:00:00-04:00,36.970001220703125,HXT.TO
2019-09-27 00:00:00-04:00,37.0099983215332,HXT.TO
2019-09-30 00:00:00-04:00,36.790000915527344,HXT.TO
